qseqid,sseqid,pident,length,similarity_score,uniprot_id
sp|Q9UHX1|PUF60_HUMAN,2UP1_A,21.714,35,7.5999,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2UP1_A,23.881,35,8.35835,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2UP1_A,28.571,35,9.99985,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1HA1_A,21.714,35,7.5999,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1HA1_A,23.881,35,8.35835,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1HA1_A,28.571,35,9.99985,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2J0Q_D,37.5,26,9.75,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2J0Q_D,37.5,26,9.75,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2XB2_D,37.5,26,9.75,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2XB2_D,37.5,26,9.75,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2HYI_B,37.5,26,9.75,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2HYI_B,37.5,26,9.75,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4LMZ_A,25.455,28,7.1274,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DIT_A,29.592,16,4.73472,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6NSX_A,30.435,15,4.56525,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3EX7_B,37.5,26,9.75,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3EX7_B,37.5,26,9.75,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6N3D_A,30.435,15,4.56525,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1P27_B,37.5,26,9.75,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1P27_B,37.5,26,9.75,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2U2F_A,31.169,28,8.72732,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2U2F_A,29.87,28,8.3636,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MYF_A,37.5,27,10.125,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MYF_A,25.926,27,7.00002,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5W0H_A,31.169,28,8.72732,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5W0H_A,29.87,28,8.3636,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CQC_A,36.364,23,8.36372,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CQC_A,24.194,23,5.56462,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6FF4_1,36.364,27,9.81828,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6FF4_1,36.111,27,9.74997,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6ICZ_WW,37.5,26,9.75,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6ICZ_WW,37.5,26,9.75,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3HI9_A,30.882,24,7.41168,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3HI9_A,30.435,24,7.3044,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1SXL_A,31.148,27,8.40996,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1SXL_A,29.67,27,8.0109,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3NNC_A,24.848,28,6.95744,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1OO0_B,38.889,26,10.11114,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1OO0_B,33.333,26,8.66658,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DHS_A,24.848,28,6.95744,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DNK_A,33.871,22,7.45162,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DNK_A,29.032,22,6.38704,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1WHW_A,34.177,23,7.86071,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1WHW_A,27.083,23,6.22909,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3S7R_A,36.364,21,7.63644,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3S7R_A,20.0,21,4.2,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4FXV_A,30.882,24,7.41168,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4FXV_A,31.343,24,7.52232,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5HO4_A,19.126,31,5.92906,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5HO4_A,20.482,31,6.34942,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2SXL_A,32.353,23,7.44119,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2SXL_A,29.851,23,6.86573,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1HD0_A,29.333,24,7.03992,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1HD0_A,20.339,24,4.88136,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5IM0_B,28.947,24,6.94728,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5IM0_B,20.0,24,4.8,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5EN1_A,19.126,31,5.92906,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5EN1_A,20.482,31,6.34942,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1HL6_A,38.889,26,10.11114,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1HL6_A,33.333,26,8.66658,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5IM0_A,28.947,24,6.94728,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5IM0_A,20.0,24,4.8,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1X5S_A,30.137,27,8.13699,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1X5S_A,26.316,27,7.10532,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MB0_B,34.247,28,9.58916,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MB0_B,24.691,28,6.91348,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MKS_A,34.247,28,9.58916,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MKS_A,24.691,28,6.91348,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5K0Y_O,31.746,20,6.3492,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5K0Y_O,38.462,20,7.6924,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2RRA_A,36.066,23,8.29518,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2RRA_A,23.881,23,5.49263,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2RRB_A,36.066,23,8.29518,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2RRB_A,23.881,23,5.49263,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2LEA_A,25.0,38,9.5,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2LEA_A,25.0,38,9.5,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5TBX_A,26.316,27,7.10532,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5TBX_A,30.137,27,8.13699,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2FY1_A,34.247,27,9.24669,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2FY1_A,26.582,27,7.17714,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CPZ_A,37.143,25,9.28575,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CPZ_A,31.507,25,7.87675,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5GVQ_A,34.211,29,9.92119,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5GVQ_A,27.586,29,7.99994,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2KHC_A,29.73,26,7.7298,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2KHC_A,30.137,26,7.83562,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5X3Y_A,26.744,28,7.48832,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5X3Y_A,23.611,28,6.61108,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4C7Q_A,28.947,27,7.81569,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4C7Q_A,35.616,27,9.61632,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6G90_R,27.011,28,7.56308,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5T9P_B,33.333,26,8.66658,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5T9P_B,27.778,26,7.22228,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5LSB_A,27.011,28,7.56308,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2KXN_B,36.066,23,8.29518,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2KXN_B,23.881,23,5.49263,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4LJM_B,34.667,26,9.01342,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4LJM_B,31.944,26,8.30544,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4A8X_A,34.211,28,9.57908,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4A8X_A,25.581,28,7.16268,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1U6F_A,25.0,29,7.25,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1U6F_A,27.632,29,8.01328,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DGP_A,33.871,25,8.46775,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DGP_A,30.864,25,7.716,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1O0P_A,35.294,17,5.99998,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1OPI_A,35.294,17,5.99998,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2M52_A,35.294,17,5.99998,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3MD1_A,30.769,27,8.30763,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3MD1_A,29.167,27,7.87509,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MSS_A,28.0,25,7.0,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MSS_A,23.188,25,5.797,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4F25_A,27.0,31,8.37,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4F25_A,28.378,31,8.79718,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5M8I_A,34.667,26,9.01342,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5M8I_A,31.944,26,8.30544,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2KI2_A,30.667,27,8.28009,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2KI2_A,32.0,27,8.64,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6EM3_OO,33.333,26,8.66658,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6EM3_OO,27.778,26,7.22228,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CQ0_A,31.746,20,6.3492,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CQ0_A,38.462,20,7.6924,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DGQ_A,33.871,24,8.12904,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DGQ_A,31.579,24,7.57896,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2KN4_A,29.412,26,7.64712,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2KN4_A,30.769,26,7.99994,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DNM_A,32.258,25,8.0645,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DNM_A,28.0,25,7.0,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5CA5_A,23.75,29,6.8875,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3SMZ_A,24.468,37,9.05316,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3SMZ_A,28.571,37,10.57127,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3VF0_B,24.468,37,9.05316,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3VF0_B,28.571,37,10.57127,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3CW1_K,30.556,42,12.83352,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3CW1_K,28.125,42,11.8125,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3CW1_K,22.535,42,9.4647,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3H2U_B,24.468,37,9.05316,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3H2U_B,28.571,37,10.57127,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3V4M_A,36.842,14,5.15788,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4FXW_A,36.842,14,5.15788,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1X5P_A,36.782,30,11.0346,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1X5P_A,29.412,30,8.8236,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1X4B_A,20.0,21,4.2,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1X4B_A,18.966,21,3.98286,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2E5H_A,27.632,14,3.86848,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4PKD_B,30.556,24,7.33344,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4PKD_B,35.0,24,8.4,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6GD1_A,31.0,29,8.99,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6GD1_A,33.784,29,9.79736,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6DBP_A,30.189,20,6.0378,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6DBP_A,26.667,20,5.3334,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3PGW_S,30.556,39,11.91684,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3PGW_S,30.263,39,11.80257,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3PGW_S,22.535,39,8.78865,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1H2T_Z,31.707,15,4.75605,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5OO6_B,31.707,15,4.75605,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5MPG_A,23.881,22,5.25382,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5MPG_A,24.138,22,5.31036,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2BZ2_A,36.782,30,11.0346,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2BZ2_A,29.412,30,8.8236,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DNO_A,28.571,23,6.57133,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DNO_A,27.536,23,6.33328,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2N3L_A,30.263,28,8.47364,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2N3L_A,25.641,28,7.17948,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2K8G_A,31.081,26,8.08106,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2K8G_A,28.378,26,7.37828,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CPF_A,30.667,27,8.28009,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CPF_A,26.19,27,7.0713,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6G2K_A,29.167,25,7.29175,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6G2K_A,33.784,25,8.446,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6GD2_A,29.167,25,7.29175,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6GD2_A,33.784,25,8.446,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1IQT_A,30.667,23,7.05341,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1IQT_A,28.846,23,6.63458,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6GC5_A,29.167,25,7.29175,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6GC5_A,33.784,25,8.446,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6C8U_1,30.189,20,6.0378,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6C8U_1,26.667,20,5.3334,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2I2Y_A,33.784,26,8.78384,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2I2Y_A,26.027,26,6.76702,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3NMR_A,24.845,28,6.9566,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1X5T_A,33.803,25,8.45075,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1X5T_A,30.137,25,7.53425,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DGS_A,27.273,29,7.90917,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DGS_A,23.529,29,6.82341,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1WTB_A,30.667,23,7.05341,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1WTB_A,28.846,23,6.63458,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6D0Y_A,31.707,15,4.75605,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1X4E_A,31.667,18,5.70006,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1X4E_A,38.095,18,6.8571,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2I38_A,33.784,26,8.78384,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2I38_A,26.027,26,6.76702,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3BS9_A,34.483,23,7.93109,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3BS9_A,39.437,23,9.07051,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5UZ5_A,30.0,28,8.4,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5UZ5_A,23.664,28,6.62592,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4OZ0_A,30.952,14,4.33328,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4J5O_A,30.952,14,4.33328,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6G90_B,30.0,24,7.2,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6G90_B,26.316,24,6.31584,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1D9A_A,26.23,11,2.8853,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1H6K_Z,31.707,15,4.75605,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4RU2_A,30.952,14,4.33328,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2HVZ_A,30.137,26,7.83562,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2HVZ_A,23.288,26,6.05488,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1X4G_A,32.877,26,8.54802,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1X4G_A,22.535,26,5.8591,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5UZ5_F,33.333,31,10.33323,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5UZ5_F,19.251,31,5.96781,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4WII_A,23.288,31,7.21928,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4WII_A,26.027,31,8.06837,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5WPA_A,23.288,31,7.21928,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5WPA_A,26.027,31,8.06837,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6GML_X,36.782,30,11.0346,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6GML_X,29.412,30,8.8236,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2JVO_A,28.261,16,4.52176,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1X4A_A,32.895,27,8.88165,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1X4A_A,30.0,27,8.1,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5LSL_A,33.333,26,8.66658,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5LSL_A,22.388,26,5.82088,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4WIJ_A,23.288,31,7.21928,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4WIJ_A,26.027,31,8.06837,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2D9P_A,34.426,22,7.57372,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2D9P_A,27.869,22,6.13118,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DNQ_A,23.288,13,3.02744,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2YWK_A,31.169,14,4.36366,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1UAW_A,25.0,17,4.25,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1UAW_A,26.531,17,4.51027,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4CH0_S,31.25,24,7.5,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4CH0_S,25.714,24,6.17136,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5IFN_A,20.548,31,6.36988,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5IFN_A,26.027,31,8.06837,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CQD_A,29.688,23,6.82824,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CQD_A,28.358,23,6.52234,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2RU3_A,28.205,26,7.3333,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2RU3_A,25.714,26,6.68564,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3SDE_A,20.548,31,6.36988,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3SDE_A,26.027,31,8.06837,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2XSF_A,28.205,14,3.9487,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MGZ_B,28.205,26,7.3333,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MGZ_B,25.714,26,6.68564,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6ES4_A,24.675,25,6.16875,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,6ES4_A,31.25,25,7.8125,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2XS5_A,28.205,14,3.9487,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1WF1_A,25.926,28,7.25928,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1WF1_A,24.359,28,6.82052,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4ZKA_A,30.137,28,8.43836,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4ZKA_A,23.457,28,6.56796,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2N82_B,30.137,28,8.43836,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2N82_B,23.457,28,6.56796,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2XS2_A,28.205,14,3.9487,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DH8_A,19.802,31,6.13862,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DH8_A,26.761,31,8.29591,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5MPL_A,24.359,25,6.08975,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5MPL_A,31.667,25,7.91675,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2ERR_A,30.137,28,8.43836,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2ERR_A,23.457,28,6.56796,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CQ3_A,30.137,29,8.73973,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CQ3_A,22.727,29,6.59083,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2M70_A,32.911,14,4.60754,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DNH_A,27.419,11,3.01609,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2LQ5_A,30.952,14,4.33328,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4BS2_A,20.139,28,5.63892,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4BS2_A,25.926,28,7.25928,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DGV_A,28.378,13,3.68914,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2OSQ_A,28.378,13,3.68914,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2RS2_A,25.0,17,4.25,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2RS2_A,26.531,17,4.51027,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4IUF_A,25.926,21,5.44446,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4IUF_A,26.23,21,5.5083,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2M8H_A,30.952,15,4.6428,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,1WF2_A,22.917,17,3.89589,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2MXY_A,24.138,15,3.6207,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CPJ_A,27.027,13,3.51351,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2JWN_A,28.916,34,9.83144,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2JWN_A,26.606,34,9.04604,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CPH_A,26.984,24,6.47616,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CPH_A,27.397,24,6.57528,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3S6E_A,31.884,12,3.82608,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4Y0F_A,25.926,23,5.96298,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4Y0F_A,25.641,23,5.89743,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2YTC_A,29.87,27,8.0649,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2YTC_A,22.5,27,6.075,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5IFM_A,27.027,13,3.51351,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,3SDE_B,27.027,13,3.51351,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CQG_A,25.926,23,5.96298,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2CQG_A,24.675,23,5.67525,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DGU_A,26.389,26,6.86114,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,2DGU_A,20.833,26,5.41658,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4Y00_A,25.424,24,6.10176,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,4Y00_A,26.923,24,6.46152,Q9UHX1
sp|Q9UHX1|PUF60_HUMAN,5O2V_A,26.923,27,7.26921,Q9UHX1
